"0	3	5	 1	 0.2	 0.2	 0.4	 0.4	 0.5	 0.4	 0.4	 0.2	 0.2	0	2024-10-11 19:31:21.825444	2024-10-11 19:32:11.463673	0:00:49.638229	0.848497832348931	0.7384818435835057	0.9974501622624015	0.9329981374314817	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 1 1 0 3]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.711628413952181, 0.848497832348931, 0.811709933818079, 0, 0.7384818435835057, 0.9974501622624015, 0.9329981374314817, 0.7777777777777779, 0, 0, 0, 0], [0.7612283494270218, 0.848497832348931, 0.8240345209213948, 1, 0.7384818435835057, 0.9974501622624015, 0.9329981374314817, 0.7777777777777779, 1, 1, 1, 1]]"
"0	0	5	 1	 0.2	 0.2	 0.4	 0.4	 0.4	 0.4	 0.2	 0.1	 0.2	1	2024-10-11 19:31:21.568650	2024-10-11 19:32:35.704862	0:01:14.136212	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.711628413952181, 0.884261070305315, 0.8146461559024891, 0, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 0, 0, 0, 0], [0.8341923426820794, 0.884261070305315, 0.8599420295981142, 1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 1, 1, 1, 1]]"
"0	1	5	 1	 0.2	 0.2	 0.5	 0.5	 0.5	 0.5	 0.3	 0.2	 0.2	1	2024-10-11 19:31:21.658309	2024-10-11 19:32:40.756284	0:01:19.097975	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.6736831293283156, 0.8826552148035485, 0.7884070592034674, 0, 0.8698214743315965, 0.9884169884169884, 0.9219252698866071, 0.7777777777777779, 0, 0, 0, 0], [0.8826552148035485, 0.884261070305315, 0.8836187281046085, -1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 0, 0, 0, 1]]"
"0	2	5	 1	 0.2	 0.2	 0.6	 0.6	 0.6	 0.6	 0.4	 0.3	 0.2	2	2024-10-11 19:31:21.757976	2024-10-11 19:32:42.855748	0:01:21.097772	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.711628413952181, 0.8426575038194373, 0.7955785421758528, 0, 0.8816802622550888, 1.0, 0.8246136978778444, 0.7142857142857143, 0, 0, 0, 0], [0.8010817227260117, 0.8501470217046272, 0.8381763825895877, 0, 0.896681588858097, 0.9886380083948473, 0.8486422120406188, 0.7142857142857143, 0, -1, 0, 1], [0.848497832348931, 0.884261070305315, 0.8699557751227613, -1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 0, 0, 0, 0]]"
"0	3	5	 1	 0.2	 0.2	 0.4	 0.4	 0.5	 0.4	 0.4	 0.2	 0.2	2	2024-10-11 19:31:21.825444	2024-10-11 19:32:47.113649	0:01:25.288205	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.711628413952181, 0.848497832348931, 0.811709933818079, 0, 0.7384818435835057, 0.9974501622624015, 0.9329981374314817, 0.7777777777777779, 0, 0, 0, 0], [0.7612283494270218, 0.848497832348931, 0.8240345209213948, 1, 0.7384818435835057, 0.9974501622624015, 0.9329981374314817, 0.7777777777777779, 1, 1, 1, 1], [0.8426575038194373, 0.8826552148035485, 0.8572536043643545, 0, 0.8698214743315965, 0.9884169884169884, 0.9219252698866071, 0.7777777777777779, 0, -1, -1, 2]]"
"0	0	5	 1	 0.2	 0.2	 0.4	 0.4	 0.4	 0.4	 0.2	 0.1	 0.2	2	2024-10-11 19:31:21.568650	2024-10-11 19:32:48.431233	0:01:26.862583	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.711628413952181, 0.884261070305315, 0.8146461559024891, 0, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 0, 0, 0, 0], [0.8341923426820794, 0.884261070305315, 0.8599420295981142, 1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 1, 1, 1, 1], [0.8501470217046272, 0.884261070305315, 0.8774382605851774, 2, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 2, 2, 2, 2]]"
"0	1	5	 1	 0.2	 0.2	 0.5	 0.5	 0.5	 0.5	 0.3	 0.2	 0.2	2	2024-10-11 19:31:21.658309	2024-10-11 19:32:51.994018	0:01:30.335709	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.6736831293283156, 0.8826552148035485, 0.7884070592034674, 0, 0.8698214743315965, 0.9884169884169884, 0.9219252698866071, 0.7777777777777779, 0, 0, 0, 0], [0.8826552148035485, 0.884261070305315, 0.8836187281046085, -1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 0, 0, 0, 1], [0.884261070305315, 0.884261070305315, 0.8842610703053151, 0, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 1, 1, 1, 2]]"
"0	2	5	 1	 0.2	 0.2	 0.6	 0.6	 0.6	 0.6	 0.4	 0.3	 0.2	3	2024-10-11 19:31:21.757976	2024-10-11 19:32:58.717148	0:01:36.959172	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.711628413952181, 0.8426575038194373, 0.7955785421758528, 0, 0.8816802622550888, 1.0, 0.8246136978778444, 0.7142857142857143, 0, 0, 0, 0], [0.8010817227260117, 0.8501470217046272, 0.8381763825895877, 0, 0.896681588858097, 0.9886380083948473, 0.8486422120406188, 0.7142857142857143, 0, -1, 0, 1], [0.848497832348931, 0.884261070305315, 0.8699557751227613, -1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 0, 0, 0, 0], [0.884261070305315, 0.884261070305315, 0.8842610703053151, 0, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 1, 1, 1, 1]]"
"0	3	5	 1	 0.2	 0.2	 0.4	 0.4	 0.5	 0.4	 0.4	 0.2	 0.2	3	2024-10-11 19:31:21.825444	2024-10-11 19:32:59.142766	0:01:37.317322	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.711628413952181, 0.848497832348931, 0.811709933818079, 0, 0.7384818435835057, 0.9974501622624015, 0.9329981374314817, 0.7777777777777779, 0, 0, 0, 0], [0.7612283494270218, 0.848497832348931, 0.8240345209213948, 1, 0.7384818435835057, 0.9974501622624015, 0.9329981374314817, 0.7777777777777779, 1, 1, 1, 1], [0.8426575038194373, 0.8826552148035485, 0.8572536043643545, 0, 0.8698214743315965, 0.9884169884169884, 0.9219252698866071, 0.7777777777777779, 0, -1, -1, 2], [0.8420865792884464, 0.884261070305315, 0.8717658857410632, -1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 0, 0, 0, 3]]"
"0	0	5	 1	 0.2	 0.2	 0.4	 0.4	 0.4	 0.4	 0.2	 0.1	 0.2	3	2024-10-11 19:31:21.568650	2024-10-11 19:32:59.423291	0:01:37.854641	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.711628413952181, 0.884261070305315, 0.8146461559024891, 0, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 0, 0, 0, 0], [0.8341923426820794, 0.884261070305315, 0.8599420295981142, 1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 1, 1, 1, 1], [0.8501470217046272, 0.884261070305315, 0.8774382605851774, 2, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 2, 2, 2, 2], [0.8771361708561063, 0.884261070305315, 0.8828360904154732, 3, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 3, 3, 3, 3]]"
"0	1	5	 1	 0.2	 0.2	 0.5	 0.5	 0.5	 0.5	 0.3	 0.2	 0.2	3	2024-10-11 19:31:21.658309	2024-10-11 19:33:03.690901	0:01:42.032592	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.6736831293283156, 0.8826552148035485, 0.7884070592034674, 0, 0.8698214743315965, 0.9884169884169884, 0.9219252698866071, 0.7777777777777779, 0, 0, 0, 0], [0.8826552148035485, 0.884261070305315, 0.8836187281046085, -1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 0, 0, 0, 1], [0.884261070305315, 0.884261070305315, 0.8842610703053151, 0, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 1, 1, 1, 2], [0.884261070305315, 0.884261070305315, 0.8842610703053151, 1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 2, 2, 2, 3]]"
"0	3	5	 1	 0.2	 0.2	 0.4	 0.4	 0.5	 0.4	 0.4	 0.2	 0.2	4	2024-10-11 19:31:21.825444	2024-10-11 19:33:07.575956	0:01:45.750512	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.711628413952181, 0.848497832348931, 0.811709933818079, 0, 0.7384818435835057, 0.9974501622624015, 0.9329981374314817, 0.7777777777777779, 0, 0, 0, 0], [0.7612283494270218, 0.848497832348931, 0.8240345209213948, 1, 0.7384818435835057, 0.9974501622624015, 0.9329981374314817, 0.7777777777777779, 1, 1, 1, 1], [0.8426575038194373, 0.8826552148035485, 0.8572536043643545, 0, 0.8698214743315965, 0.9884169884169884, 0.9219252698866071, 0.7777777777777779, 0, -1, -1, 2], [0.8420865792884464, 0.884261070305315, 0.8717658857410632, -1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 0, 0, 0, 3], [0.884261070305315, 0.884261070305315, 0.8842610703053151, 0, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 1, 1, 1, 4]]"
"0	0	5	 1	 0.2	 0.2	 0.4	 0.4	 0.4	 0.4	 0.2	 0.1	 0.2	4	2024-10-11 19:31:21.568650	2024-10-11 19:33:08.358131	0:01:46.789481	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.711628413952181, 0.884261070305315, 0.8146461559024891, 0, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 0, 0, 0, 0], [0.8341923426820794, 0.884261070305315, 0.8599420295981142, 1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 1, 1, 1, 1], [0.8501470217046272, 0.884261070305315, 0.8774382605851774, 2, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 2, 2, 2, 2], [0.8771361708561063, 0.884261070305315, 0.8828360904154732, 3, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 3, 3, 3, 3], [0.884261070305315, 0.884261070305315, 0.8842610703053151, 4, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 4, 4, 4, 4]]"
"0	2	5	 1	 0.2	 0.2	 0.6	 0.6	 0.6	 0.6	 0.4	 0.3	 0.2	4	2024-10-11 19:31:21.757976	2024-10-11 19:33:08.451439	0:01:46.693463	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.711628413952181, 0.8426575038194373, 0.7955785421758528, 0, 0.8816802622550888, 1.0, 0.8246136978778444, 0.7142857142857143, 0, 0, 0, 0], [0.8010817227260117, 0.8501470217046272, 0.8381763825895877, 0, 0.896681588858097, 0.9886380083948473, 0.8486422120406188, 0.7142857142857143, 0, -1, 0, 1], [0.848497832348931, 0.884261070305315, 0.8699557751227613, -1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 0, 0, 0, 0], [0.884261070305315, 0.884261070305315, 0.8842610703053151, 0, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 1, 1, 1, 1], [0.8541803375815138, 0.884261070305315, 0.8782449237605547, 1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 2, 2, 2, 2]]"
"0	1	5	 1	 0.2	 0.2	 0.5	 0.5	 0.5	 0.5	 0.3	 0.2	 0.2	4	2024-10-11 19:31:21.658309	2024-10-11 19:33:13.126781	0:01:51.468472	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.6736831293283156, 0.8826552148035485, 0.7884070592034674, 0, 0.8698214743315965, 0.9884169884169884, 0.9219252698866071, 0.7777777777777779, 0, 0, 0, 0], [0.8826552148035485, 0.884261070305315, 0.8836187281046085, -1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 0, 0, 0, 1], [0.884261070305315, 0.884261070305315, 0.8842610703053151, 0, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 1, 1, 1, 2], [0.884261070305315, 0.884261070305315, 0.8842610703053151, 1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 2, 2, 2, 3], [0.884261070305315, 0.884261070305315, 0.8842610703053151, 2, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 3, 3, 3, 4]]"
"0	0	5	 1	 0.2	 0.2	 0.4	 0.4	 0.4	 0.4	 0.2	 0.1	 0.2	5	2024-10-11 19:31:21.568650	2024-10-11 19:33:17.446876	0:01:55.878226	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0]]	input-logs\BPIC13_cp-PreProcessed-NoFilter-4act.xes.gz	[[0.711628413952181, 0.884261070305315, 0.8146461559024891, 0, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 0, 0, 0, 0], [0.8341923426820794, 0.884261070305315, 0.8599420295981142, 1, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 1, 1, 1, 1], [0.8501470217046272, 0.884261070305315, 0.8774382605851774, 2, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 2, 2, 2, 2], [0.8771361708561063, 0.884261070305315, 0.8828360904154732, 3, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 3, 3, 3, 3], [0.884261070305315, 0.884261070305315, 0.8842610703053151, 4, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 4, 4, 4, 4], [0.884261070305315, 0.884261070305315, 0.8842610703053151, 5, 0.8655231560891938, 0.9998498723915328, 0.9239446478232965, 0.7777777777777779, 5, 5, 5, 5]]"
"0	3	5	 1	 0.2	 0.2	 0.4	 0.4	 0.5	 0.4	 0.4	 0.2	 0.2	5	2024-10-11 19:31:21.825444	2024-10-11 19:33:18.496978	0:01:56.671534	0.884261070305315	0.8655231560891938	0.9998498723915328	0.9239446478232965	0.7777777777777779	TOKEN_BASED-ETCONFORMANCE_TOKEN	['begin' 'Accepted' 'Completed' 'Queued' 'Unmatched' 'end']	[[0 0 0 0 1 0 0]
 [0 1 1 1 0 0 1]
 [0 0 0 0 0 1 0]
 [0 1 0 1 0 0 1]
 [0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0]
