[0.8179201418295594, 0.852164600053298, 0.8348385601150788, 0, 0.7384639895946616, 0.9998498723915328, 0.9177540681067964, 0.8, 0, 0, 0, 0]
[0.852164600053298, 0.8653844668183676, 0.8600965201123397, 0, 0.8998823100478505, 0.9992265193370166, 0.8166743843754491, 0.7777777777777779, 0, -1, -1, -1]
[0.8653844668183676, 0.8903103752777403, 0.8803400118939912, -1, 0.8476579174534664, 0.9994000299985001, 0.9172027495773087, 0.8181818181818181, 0, 0, 0, 0]
[0.8903103752777403, 0.8903103752777403, 0.8903103752777403, 0, 0.8476579174534664, 0.9994000299985001, 0.9172027495773087, 0.8181818181818181, 1, 1, 1, 1]
[0.8903103752777403, 0.8903103752777403, 0.8903103752777403, 1, 0.8476579174534664, 0.9994000299985001, 0.9172027495773087, 0.8181818181818181, 2, 2, 2, 2]
[0.8903103752777403, 0.8903103752777403, 0.8903103752777403, 2, 0.8476579174534664, 0.9994000299985001, 0.9172027495773087, 0.8181818181818181, 3, 3, 3, 3]
[0.8903103752777403, 0.8903103752777403, 0.8903103752777403, 3, 0.8476579174534664, 0.9994000299985001, 0.9172027495773087, 0.8181818181818181, 4, 4, 4, 4]
[0.8019673786743209, 0.8903103752777403, 0.8549731766363726, 4, 0.8476579174534664, 0.9994000299985001, 0.9172027495773087, 0.8181818181818181, 5, 5, 5, 5]
[0.8903103752777403, 0.8903103752777403, 0.8903103752777403, 5, 0.8476579174534664, 0.9994000299985001, 0.9172027495773087, 0.8181818181818181, 6, 6, 6, 6]
[0.8903103752777403, 0.8903103752777403, 0.8903103752777403, 6, 0.8476579174534664, 0.9994000299985001, 0.9172027495773087, 0.8181818181818181, 7, 7, 7, 7]
[0.8903103752777403, 0.8903103752777403, 0.8903103752777403, 7, 0.8476579174534664, 0.9994000299985001, 0.9172027495773087, 0.8181818181818181, 8, 8, 8, 8]
[0.8322405096798277, 0.8903103752777403, 0.8670824290385752, 8, 0.8476579174534664, 0.9994000299985001, 0.9172027495773087, 0.8181818181818181, 9, 9, 9, 9]
[0.8903103752777403, 0.8903103752777403, 0.8903103752777403, 9, 0.8476579174534664, 0.9994000299985001, 0.9172027495773087, 0.8181818181818181, 10, 10, 10, 10]
[0.8903103752777403, 0.8903103752777403, 0.8903103752777403, 10, 0.8476579174534664, 0.9994000299985001, 0.9172027495773087, 0.8181818181818181, 11, 11, 11, 11]
[0.8903103752777403, 0.8998647861002831, 0.8960430217712659, 0, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 0, -1, 0, -1]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 1, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 1, 0, 1, 0]
[0.8614432897943742, 0.8998647861002831, 0.8844961875779195, 2, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 2, 1, 2, 1]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 3, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 3, 2, 3, 2]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 4, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 4, 3, 4, 3]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 5, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 5, 4, 5, 4]
[0.8734520618133819, 0.8998647861002831, 0.8892996963855225, 6, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 6, 5, 6, 5]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 7, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 7, 6, 7, 6]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 8, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 8, 7, 8, 7]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 9, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 9, 8, 9, 8]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 10, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 10, 9, 10, 9]
[0.8614432897943742, 0.8998647861002831, 0.8844961875779195, 11, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 11, 10, 11, 10]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 12, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 12, 11, 12, 11]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 13, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 13, 12, 13, 12]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 14, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 14, 13, 14, 13]
[0.86219404798869, 0.8998647861002831, 0.8847964908556459, 15, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 15, 14, 15, 14]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 16, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 16, 15, 16, 15]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 17, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 17, 16, 17, 16]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 18, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 18, 17, 18, 17]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 19, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 19, 18, 19, 18]
[0.8869608087857438, 0.8998647861002831, 0.8947031951744673, 20, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 20, 19, 20, 19]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 21, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 21, 20, 21, 20]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 22, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 22, 21, 22, 21]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 23, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 23, 22, 23, 22]
[0.878469482794786, 0.8998647861002831, 0.8913066647780843, 24, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 24, 23, 24, 23]
[0.8998647861002831, 0.8998647861002831, 0.899864786100283, 25, 0.9781516605455838, 0.982318737391717, 0.9333207071515283, 0.7499999999999999, 25, 24, 25, 24]
